Año;DEPARTAMENTO;PROVINCIA;CENTRO POBLADO;COBERTURA RADIO;FRECUENCIA DE RADIO;INGRESO ANUAL;GASTOS ANUALES;VIA DE ACCESO;MEDIO DE TRANSPORTE
2023;CAJAMARCA;SAN MARCOS;LA LAGUNA;2; ;29700;25700; ; 
2023;CAJAMARCA;SAN MARCOS;RIO SECO;1;RADIO CONTINENTE 820 AM;36000;36000; ; 
2023;CAJAMARCA;SAN MARCOS;PAUCA SANTA ROSA;1;RADIO LÍDER 98.5 AM;16524;16524; ; 
2023;CAJAMARCA;SAN MARCOS;TINYAYOC;1;RADIO LIDER;16100;16100; ; 
2023;CAJAMARCA;SAN MARCOS;EL AMANTE;1;RADIO LIDER;20700;20700; ; 
2023;CAJAMARCA;SAN MARCOS;EL PLOMO - POMARONGO;1;RADIO CHASQUI LLACTA 1150 AM; ; ; ; 
2023;CAJAMARCA;SAN MARCOS;LIC LIC;1;RADIO NACIONAL; ; ; ;MOTO LINEAL
2023;CAJAMARCA;SAN MARCOS;SAN ISIDRO;1;RADIO LIDER;23500;48000; ; 
2023;CAJAMARCA;SAN MARCOS;JUQUIT;2; ;27600;27600; ; 
2023;CAJAMARCA;SAN MARCOS;POROPORO;1;RADIO EXITOSA; ; ; ;MOTO LINEAL
2023;CAJAMARCA;SAN MARCOS;ULLILLIN;1;CHASQUILLACTA;25300;25300; ; 
2023;CAJAMARCA;SAN MARCOS;MUYOC;1;RADIO LIDER 980 AM; ;24000; ; 
2023;CAJAMARCA;SAN MARCOS;HUAYOBAMBA;1;TURBO MIX 92.5 FM;26400;26400; ;MOTO TAXI
2023;CAJAMARCA;SAN MARCOS;CAMPO ALEGRE;1;RADIO LIDER;27600;27600; ; 
2023;CAJAMARCA;SAN MARCOS;LICLICONGA;2; ;29940;29940; ; 
2023;CAJAMARCA;SAN MARCOS;AGUAS CALIENTES;2; ; ;30000; ;MOTO TAXI
2023;CAJAMARCA;SAN MARCOS;SHITAMALCA;1;RADIO LIDER 970 AM;44400;44400; ; 
2023;CAJAMARCA;SAN MARCOS;JUCAT;1;RADIO LIDER;2400;1800; ;MOTO LINEAL
2023;CAJAMARCA;SAN MARCOS;PAMPA ALEGRE;1;RADIO LIDER 970 AM;27600;27600; ; 
2023;CAJAMARCA;SAN MARCOS;MALAT;1;RADIO LIDER; ; ; ; 
2023;CAJAMARCA;SAN MARCOS;ILLUCA;1;RADIO CONTINENTE  820 AM;36000;36000; ; 
2023;CAJAMARCA;SAN MARCOS;CHUCO;1;RADIO LIDER 970 AM;44400;44400; ; 
2023;CAJAMARCA;SAN MARCOS;EDELMIRA;1;RADIO CHASQUILLACTA 1150 AM;44400;44400; ; 
2023;CAJAMARCA;SAN MARCOS;JELIC;2; ;29700;29700; ; 
2023;CAJAMARCA;SAN MARCOS;LA PAUCA;2; ; ; ; ; 
2023;CAJAMARCA;SAN MARCOS;HUAGAL;1;RADIO LIDER; ; ; ; 
2023;CAJAMARCA;SAN MARCOS;MATIBAMBA;2; ; ; ; ; 
2023;CAJAMARCA;SAN MARCOS;SAPARCON;2; ;27600;27600; ; 
2023;CAJAMARCA;SAN MIGUEL;EL NARANJO;2; ; ; ; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;CASA BLANCA;1;RADIO FRECUENCIA POPULAR Y NUEVA Q;6000;5500; ; 
2023;CAJAMARCA;SAN MIGUEL;QUINDEN BAJO;1;RADIO LA MEGA 96.5FM;6000;6000; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;MIRAVALLES;2; ;700;3500; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;LIVES;1;RADIO LIDER CAJAMARCA;5000;3000; ; 
2023;CAJAMARCA;SAN MIGUEL;LANCHEZ;2; ;6000;1000; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;SAN ANTONIO DE OJOS;2; ;6000;6000; ; 
2023;CAJAMARCA;SAN MIGUEL;LAMASPAMPA;2; ;6000;6000; ; 
2023;CAJAMARCA;SAN MIGUEL;PAMPA CUYOC;2; ;12000;12000; ; 
2023;CAJAMARCA;SAN MIGUEL;RODEOPAMPA;2; ;6000;6000; ; 
2023;CAJAMARCA;SAN MIGUEL;PAMPA DE LA CALZADA;2; ;12000;12000; ; 
2023;CAJAMARCA;SAN MIGUEL;PABELLON CHICO;1;RADIO EL PATRON FM;6000;6000; ; 
2023;CAJAMARCA;SAN MIGUEL;EL EMPALME;1;EL PATRON FM;12000;12000; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;QUILCATE;1;CONTINENTE 820 AM;12000;12000; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;LA LAJA;2; ;6000;6000; ; 
2023;CAJAMARCA;SAN MIGUEL;SABANA;1;RADIO LIDER FM;6000;6000; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;LOS ANGELES;1;RADIO TURBOMIX;12000;14000; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;LA SELVA;1;LA VOZ DE CATILLUC;12000;12000; ; 
2023;CAJAMARCA;SAN MIGUEL;TAULIS;1;RADIO PROGRAMAS DEL PERU; ; ; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;CHUCLLAPAMPA;1;RPP;9500;9500; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;SANTA ROSA;1;95.7 FM;6000;6000; ;COMBI
2023;CAJAMARCA;SAN MIGUEL;TANTACHUAL BAJO (EL COSHPE);1;CONTINENTE -CAJAMARCA;500;500; ;COMBI
2023;CAJAMARCA;SAN MIGUEL;TANTACHUAL ALTO;1;RADIO CONTINENTE 820AM;500;2000; ; 
2023;CAJAMARCA;SAN MIGUEL;COBRO NEGRO;1;CONTINENTE;6000;6000; ; 
2023;CAJAMARCA;SAN MIGUEL;QUELLAHORCO;2; ;9200; ; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;LA LUCUMA;2; ;9200; ; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;PISIT;1;RADIO UNION 91.7FM;7000;7000; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;CONCHAN BAJO - EL TAMBO;2; ; ; ; ; 
2023;CAJAMARCA;SAN MIGUEL;CHUAD;1;RADIO SAN MIGUEL 101.1 FM;5000;5000; ; 
2023;CAJAMARCA;SAN MIGUEL;CHILAL DE LA MERCED;2; ;3600;2600; ; 
2023;CAJAMARCA;SAN MIGUEL;SAN LORENZO;1;RADIO PATRON; ; ; ;MOTO LINEAL
2023;CAJAMARCA;SAN MIGUEL;TAYAPAMPA CANCHAN;1;PATRON SAN MIGUEL;500;340; ;MOTO LINEAL
2023;CAJAMARCA;SAN PABLO;CUZCUDEN;1;RADIO CONTINENTE;41280;38080; ; 
2023;CAJAMARCA;SAN PABLO;JANCOS;1;RADIO CONTINENTE; ; ; ; 
2023;CAJAMARCA;SAN PABLO;CALLANCAS;1;RADIO CONTINENTAL;27600;27600; ; 
2023;CAJAMARCA;SAN PABLO;SANTA ROSA DE UNANCA;1;RADIO CONTINENTE;41280;27600; ; 
2023;CAJAMARCA;SAN PABLO;POLAN;1;RADIO CONTINENTE 820 AM;12;12008; ; 
2023;CAJAMARCA;SAN PABLO;TUÑAD;2; ;12000; ; ; 
2023;CAJAMARCA;SAN PABLO;INGATAMBO;2; ; ; ; ; 
2023;CAJAMARCA;SAN PABLO;KUNTUR WASI;1;RADIO CONTINENTE;29700;29700; ;MOTO TAXI
2023;CAJAMARCA;SAN PABLO;LA CAPILLA DE UNANCA;2; ;41280;38080; ;MOTO LINEAL
2023;CAJAMARCA;SANTA CRUZ;UDIMA;1;RADIO COLONIAL; ; ; ; 
2023;CAJAMARCA;SANTA CRUZ;CHAQUIL;2; ; ; ; ;MOTO LINEAL
2023;CAJAMARCA;SANTA CRUZ;SUCCHAPAMPA;2; ; ; ; ; 
2023;CAJAMARCA;SANTA CRUZ;ACHIRAMAYO;2; ; ; ; ; 
2023;CUSCO;ACOMAYO;TACTABAMBA;2; ;36000;73000; ; 
2023;CUSCO;ACOMAYO;MARCACONGA;1;RADIO SANTA CLARA;65700;65700; ; 
2023;CUSCO;ACOMAYO;SAN JUAN;1;RADIO TUPAC AMARU 750 AM;66000;66000; ; 
2023;CUSCO;ACOMAYO;SAN JUAN DE QUIHUARES;2; ;64800;64800; ; 
2023;CUSCO;ACOMAYO;CHOSECANI;2; ;65400;65400; ;MOTO LINEAL
2023;CUSCO;ANTA;CHACAN;2; ;60000;60000; ; 
2023;CUSCO;ANTA;CCONCHACALLA;1;RADIO PODER SATELITE;60000;16800; ; 
2023;CUSCO;ANTA;COMPONE;1;RADIO SATELITE;60000;60000; ; 
2023;CUSCO;CALCA;PENETRACION YAVERO;1;RADIO ESTRELLA 96.7 FM; ; ; ; 
2023;CUSCO;CALCA;SAN MARTIN VALLE DE LACCO;2; ; ; ; ; 
2023;CUSCO;CALCA;PUTUCUSI;2; ; ; ; ; 
2023;CUSCO;CALCA;CHOQUECANCHA;1;MUNICIPAL 95.1;6000;6000; ; 
2023;CUSCO;CALCA;SANTIAGO;2; ; ; ; ;MOTO LINEAL
2023;CUSCO;CALCA;COLCA;2; ; ; ; ; 
2023;CUSCO;CALCA;CCACHIN;2; ;8000;8000; ; 
2023;CUSCO;CALCA;CCORIMAYO;2; ; ; ; ; 
2023;CUSCO;CALCA;CUYO GRANDE;1;LIBERTAD 95.7 FM;27600; ; ; 
2023;CUSCO;CALCA;CHANCAMAYO;2; ; ;52800; ; 
2023;CUSCO;CALCA;QUELLO QUELLO;1;RADIO INTI RAYMI AM CUSCO;27600; ; ; 
2023;CUSCO;CALCA;AMPARAES;2; ;5500;7000; ; 
2023;CUSCO;CALCA;SUYO;2; ; ; ; ; 
2023;CUSCO;CALCA;CCOCHOCMAYO;2; ; ; ; ; 
2023;CUSCO;CALCA;HUAMA - JANAC CHUQUIBAMBA;1;INTY RAYMI 830 AM;31806;31806; ; 
2023;CUSCO;CALCA;PATABAMBA;1;RADIO KAUSAY WASI 89.7 FM;33600;17000; ; 
2023;CUSCO;CALCA;HUARQUI;2; ;20000;20000; ;MOTO LINEAL
2023;CUSCO;CANAS;MICAELA BASTIDAS PUYUCCAHUA;2; ; ;12000; ; 
2023;CUSCO;CANAS;SURIMANA;2; ;22800;22800; ; 
2023;CUSCO;CANAS;SAUSAYA;2; ;74424;74424; ; 
2023;CUSCO;CANAS;CHAUPIBANDA;2; ;34800;34800; ;A PIE
2023;CUSCO;CANAS;PONGOÑA;1;RADIO ACTIVA CANAS;21000;21000; ; 
2023;CUSCO;CANAS;URINSAYA CCOLLANA;1;RADIO SICUANI 140 AM;45624;45624; ; 
2023;CUSCO;CANAS;HUARCACHAPI;1;RADIO SANTA CRUZ 840 AM;31200;31200; ;MOTO LINEAL
2023;CUSCO;CANAS;CHIMPA TOCTO ORCCOCCA;1;RADIO MUNICIPAL CHECCA 1550 AM;51600;51600; ; 
2023;CUSCO;CANAS;CONSABAMBA;2; ;85224;85224; ;MOTO LINEAL
2023;CUSCO;CANAS;HAMPATURA;2; ;21000;21000; ; 
2023;CUSCO;CANAS;CHICNAYHUA;1;RADIO ALTIVA CANAS;21000;21000; ; 
2023;CUSCO;CANAS;LARAMANI;2; ;25200;24900; ; 
2023;CUSCO;CANAS;SEPA;1;RADIO SANTA CRUZ 840 AM;21500;25200; ;MOTO LINEAL
2023;CUSCO;CANAS;IRPA MAJESTUOSO PUMATHALLA;1;RADIO SANTA CRUZ 840 AM;25200;25200; ; 
2023;CUSCO;CANAS;HIPOLITO TUPAC AMARU - CCOCHAPATA;2; ;22800;22800; ;MOTO LINEAL
2023;CUSCO;CANCHIS;CHARA; ; ; ; ; ; 
2023;CUSCO;CANCHIS;QQUEA; ; ; ; ; ; 
2023;CUSCO;CANCHIS;SANTA BARBARA;2; ; ; ; ; 
2023;CUSCO;CANCHIS;PHINAYA;1;AMERICANA DE RADIO DIFUSION;57300;57300; ; 
2023;CUSCO;CANCHIS;OCCOBAMBA;1;RADIO SICUANI 1360AM;52800;52800; ; 
2023;CUSCO;CANCHIS;CHILLCA;1;RADIO TUPAC AMARU CANAS AM;52800;52800; ; 
2023;CUSCO;CANCHIS;QQUEHUAR;1;RADIO SICUANI 1360AM;28800;28000; ;MOTO LINEAL
2023;CUSCO;CHUMBIVILCAS;PULPERA CONDES;1;RADIO PULPERA;24000;18000; ;COMBI
2023;CUSCO;CHUMBIVILCAS;AÑAHUICHI;1;RADIO CHOQQE CHAMACA;58600;58000; ; 
2023;CUSCO;CHUMBIVILCAS;PATAQUEÑA;1;RADIO TUPAC AMARU DE CANAS;50400;49480; ; 
2023;CUSCO;CHUMBIVILCAS;CHILLOROYA;2; ;51600;51600; ; 
2023;CUSCO;CHUMBIVILCAS;CANCAHUANI;1;RADIO PILKUMARCA 97 FM; ;5600; ; 
2023;CUSCO;CHUMBIVILCAS;UCHOCCARCCO;1;CHOQUECHAMACA 1620 AM;55200;55200; ; 
2023;CUSCO;CHUMBIVILCAS;INGATA;2; ;53976;53976; ; 
2023;CUSCO;CHUMBIVILCAS;YANQUE;2; ;34800;34800; ;COMBI
2023;CUSCO;CHUMBIVILCAS;CHARAMURAY;2; ;34800;34800; ; 
2023;CUSCO;CHUMBIVILCAS;PISQUICOCHA;1;SAN SEBASTIAN 94.9 AM;54000;54000; ;COMBI
2023;CUSCO;CHUMBIVILCAS;CANGALLE;2; ;62424;62424; ; 
2023;CUSCO;CHUMBIVILCAS;PRIMERO DE MAYO;1;RADIO LIDER 96.9 FM;55200;55200; ;MOTO LINEAL
2023;CUSCO;CHUMBIVILCAS;TOTORA HUANCAHUIRE;2; ;4400;4400; ;MOTO LINEAL
2023;CUSCO;CHUMBIVILCAS;CCOLLPA CCASIAHUI;2; ;26600;27600; ; 
2023;CUSCO;CHUMBIVILCAS;ESQUINA CONDES;2; ;27600;27000; ; 
2023;CUSCO;CHUMBIVILCAS;ALLHUACCHUYO;2; ;27600;26080; ; 
2023;CUSCO;ESPINAR;JAYUNI;1;RADIO SAN LUIS;36000;36000; ; 
2023;CUSCO;ESPINAR;TAHUAPALCCA;1;RADIO ESPINAR;13800;13800; ;MOTO LINEAL
2023;CUSCO;ESPINAR;HUAYHUAHUASI;2; ;42400;42400; ;MOTO LINEAL
2023;CUSCO;ESPINAR;SAN MIGUEL;1;RADIO CADENA SUR 930 KHZ;51600;51600; ; 
2023;CUSCO;ESPINAR;URINSAYA;2; ;51600;51600; ;COMBI
2023;CUSCO;ESPINAR;PUENTE CENTRAL APACHACO;2; ;51600;51600; ;MOTO LINEAL
2023;CUSCO;LA CONVENCION;KITENI;1;LAS VEGAS 104.3 FM;1605256;2276256; ; 
2023;CUSCO;LA CONVENCION;PALMA REAL;1;RADIO QUILLABAMBA;24000;91608; ; 
2023;CUSCO;LA CONVENCION;YUVENI;2; ;26400;26400; ; 
2023;CUSCO;LA CONVENCION;SAN PABLO;1;RADIO QUILLABAMBA/RADIO HUAYOPATA;30813;30813; ; 
2023;CUSCO;LA CONVENCION;PUENTE SANTIAGO;2; ; ; ; ; 
2023;CUSCO;LA CONVENCION;MIARIA;2; ; ; ;VIA FLUVIAL; 
2023;CUSCO;LA CONVENCION;PANGOA;2; ;19800;19800; ; 
2023;CUSCO;LA CONVENCION;HUAYANAY;1;RADIO QUILLABAMBA - FM 91.1;29700;29700; ; 
2023;CUSCO;LA CONVENCION;NARANJAL-PALTAYBAMBA;1;QUE BUENA ONDA, RADIO GIGANTE;36000;36000; ; 
2023;CUSCO;LA CONVENCION;IVOCHOTE;1;LAS VEGAS 92.1 FM;24000;15600; ; 
2023;CUSCO;LA CONVENCION;SAN LORENZO;2; ;29700;29700; ; 
2023;CUSCO;LA CONVENCION;"CHAUPIMAYO ""A""";1;RADIO SUPERIOR 96.9FM;27600;27600; ; 
2023;CUSCO;LA CONVENCION;PUERTO MAYO;1;RADIO TROPIKANA 102.5 FM;27000;27000; ; 
2023;CUSCO;LA CONVENCION;CCATUN RUMI;2; ;41400;41400; ;MOTO TAXI
2023;CUSCO;LA CONVENCION;IDMA;1;RADIO QUILLABAMBA 91.1;14850;22800; ;MOTO LINEAL
2023;CUSCO;LA CONVENCION;NUEVO MUNDO;2; ;44550;44550;VIA FLUVIAL; 
2023;CUSCO;LA CONVENCION;PUERTO HUALLANA;2; ;44550;44550;VIA FLUVIAL; 
2023;CUSCO;LA CONVENCION;YAVERO;1;SUPER STEREO 91.5 FM;24000;25200; ; 
2023;CUSCO;LA CONVENCION;PUTUCUSI;1;SUPER STEREO 91.5 FM;22000;24000; ; 
2023;CUSCO;LA CONVENCION;ALTO SALKANTAY;1;RADIO SUPERIOR 96.9FM;33840;33840; ; 
2023;CUSCO;LA CONVENCION;VERSALLES;1;104.5;12000;12000; ; 
2023;CUSCO;LA CONVENCION;PROGRESO;2; ;11000;11000; ; 
2023;CUSCO;LA CONVENCION;VALLE DE CHIRUMBIA;1;RADIO SUPERIOR 104.;7425;24000; ; 
2023;CUSCO;LA CONVENCION;SANTA MARIA;1;RADIO SUPERIOR 104.1 FM;41400;41400; ; 
2023;CUSCO;LA CONVENCION;CUENCA DE CHAPO;2; ;25600;24000; ;COMBI
2023;CUSCO;LA CONVENCION;SAMANIATO;1;TROPIKANA;24000;24000; ; 
2023;CUSCO;LA CONVENCION;SAN MARTIN LACCO YAVERO;1;SUPER STEREO 91.5 FM;24000;18000; ; 
2023;CUSCO;LA CONVENCION;PAVAYOC;2; ;29600;29600; ;MOTO TAXI
2023;CUSCO;LA CONVENCION;NUEVA LUZ;2; ; ; ;VIA FLUVIAL; 
2023;CUSCO;LA CONVENCION;NATIVIDAD;2; ;13800;13800; ; 
2023;CUSCO;LA CONVENCION;CHANCAMAYO;1;SUPER STEREO 91.15FM;24000;25200; ; 
2023;CUSCO;LA CONVENCION;OMAYA;1;TROPIKANA 102.5 FM;36000;36000; ; 
2023;CUSCO;LA CONVENCION;TAMBO DEL ENE;2; ;14800;14800; ; 
2023;CUSCO;LA CONVENCION;KIMBIRI ALTO;1;TROPIKANA;39600;39600; ; 
2023;CUSCO;LA CONVENCION;MANITEA ALTA;1;TROPIKANA 102.5 FM;39600;39600; ;MOTO LINEAL
2023;CUSCO;LA CONVENCION;QUISTO CENTRAL;1;TROPIKANA 102.5 FM;29700;29700; ; 
2023;CUSCO;LA CONVENCION;NUEVO PROGRESO - VALLE KIMPIRI;1;TROPIKANA;6000;6000; ; 
2023;CUSCO;LA CONVENCION;SAN FERNANDO;1;RADIO INKAWASI;42000;42000; ;MOTO LINEAL
2023;CUSCO;LA CONVENCION;PALESTINA;2; ;42000;42000; ; 
2023;CUSCO;LA CONVENCION;CATARATA;1;TROPIKANA 102.5 FM;42000;42000; ;MOTO TAXI
2023;CUSCO;LA CONVENCION;LIMATAMBO;1;RADIO MARANATHA 88.5 FM;33600;33600; ; 
2023;CUSCO;LA CONVENCION;PICHARI COLONOS;1;TROPIKANA 102.5 FM;41250;41250; ; 
2023;CUSCO;LA CONVENCION;MALVINAS;2; ;41400;41400; ; 
2023;CUSCO;LA CONVENCION;TERESA;1;TROPICANA RADIO;42450;42450; ; 
2023;CUSCO;LA CONVENCION;NUEVO SAN CRISTOBAL;2; ;41200;41200; ; 
2023;CUSCO;LA CONVENCION;LOS ÁNGELES;1;TROPIKANA 102.5 FM;27600;27600; ; 
2023;CUSCO;PARURO;HUASQUILLAY;1;RADIO TÚPAC AMARU DE CANAS;29700;20400; ; 
2023;CUSCO;PARURO;SAHUA SAHUA;2; ;50600;50600; ; 
2023;CUSCO;PAUCARTAMBO;VISCOCHONI;2; ;50400; ; ; 
2023;CUSCO;PAUCARTAMBO;VIRGEN DEL ROSARIO;2; ;52800;52800; ; 
2023;CUSCO;PAUCARTAMBO;QUICO;2; ;27600;27600; ;MOTO LINEAL
2023;CUSCO;PAUCARTAMBO;HUASAC;2; ; ; ; ; 
2023;CUSCO;PAUCARTAMBO;PAROBAMBA;2; ;12300;12300; ; 
2023;CUSCO;PAUCARTAMBO;CHIMOR;1;RADIO UNION CRISTIANA 105.1 FM;59400;59400; ; 
2023;CUSCO;PAUCARTAMBO;QUEROS;1;INTI RAYMI;29700;29700; ;MOTO LINEAL
2023;CUSCO;PAUCARTAMBO;KCALLACANCHA;1;RADIO PAUCARTAMBO 102.5;29700;29700; ; 
2023;CUSCO;PAUCARTAMBO;SUNCHUBAMBA;2; ;59400;59400; ; 
2023;CUSCO;PAUCARTAMBO;CHACABAMBA;1;RADIO MUNICIPAL;55200;55200; ;A PIE
2023;CUSCO;PAUCARTAMBO;TOCRA;2; ;55200;55200; ; 
2023;CUSCO;PAUCARTAMBO;QUISICANCHA;2; ;59400;59400; ;MOTO LINEAL
2023;CUSCO;PAUCARTAMBO;INKA PAUCAR AYRE;2; ;26400;24800; ;MOTO TAXI
2023;CUSCO;PAUCARTAMBO;HUAYNA CCAPAC DE HUATTA GRANDE;1;RADIO MUNICIPAL HUANCARANI;27600;27600; ; 
2023;CUSCO;QUISPICANCHI;KCAURI;1;RADIO PODER WAYNA 90.3FM;194409;194409; ; 
2023;CUSCO;QUISPICANCHI;ANCCASI;2; ;22000;19600; ; 
2023;CUSCO;QUISPICANCHI;HUASAO;2; ;55200;55200; ;BICICLETA
2023;CUSCO;QUISPICANCHI;TINKE;1;RADIO AUSANGATE 103.5;65700;65700; ; 
2023;CUSCO;QUISPICANCHI;LAURAMARCA;1;SURIMANI 102.3 FM;45600;50000; ; 
2023;CUSCO;QUISPICANCHI;CCATACAMARA;2; ;54240;54240; ; 
2023;CUSCO;QUISPICANCHI;HUACARPAY;1;EXITO 100.3 FM;4800;36800; ; 
2023;CUSCO;QUISPICANCHI;HUARA HUARA;1;INTI RAYMI;49690;49690; ; 
2023;CUSCO;QUISPICANCHI;PAMPACCAMARA;2; ;15600;15600; ; 
2023;CUSCO;QUISPICANCHI;ANDAYAQUE;2; ;77760;777600; ; 
2023;CUSCO;QUISPICANCHI;UMUTO;1;RADIO CCATCCA;4556;43272; ; 
2023;CUSCO;QUISPICANCHI;QOLLANA;1;RADIO MUNICIPAL 94.7 FM;66100;66100; ; 
2023;CUSCO;QUISPICANCHI;BUENA VISTA PARCCOCALLA;1;RADIO SURIMANI 102.3 FM (OCONGATE);55200;55200; ;MOTO LINEAL
2023;CUSCO;QUISPICANCHI;PAMPAQQUEHUAR;2; ;28800;28800; ; 
2023;CUSCO;QUISPICANCHI;CHOQUEPATA;2; ;55200;52200; ; 
2023;CUSCO;QUISPICANCHI;CHILLIHUANI;1;RADIO INTI RAYMI  830 AM; ;34713; ; 
2023;CUSCO;URUBAMBA;YANAHUARA;1;RADIO HUAYNAPICCHU 101.7 FM;49500;448262; ; 
2023;CUSCO;URUBAMBA;CCOLLANA CHEQUEREC CRUZPATA;1;SAN CRISTOBAL 104.5 FM;36000;36000; ; 
2023;CUSCO;URUBAMBA;HUAYOCCARI;2; ;3300;3300; ; 
2023;HUANCAVELICA;HUANCAVELICA;LUQUIA;2; ;14133;14133; ; 
2023;HUANCAVELICA;HUANCAVELICA;TINYACCLLA;2; ;16800;16800; ; 
2023;HUANCAVELICA;HUANCAVELICA;SAN JOSE DE MIRAFLORES;2; ;3600;3600; ; 
2023;HUANCAVELICA;HUANCAVELICA;AMBATO;2; ;27000;27600; ; 
2023;HUANCAVELICA;HUANCAVELICA;HUANASPAMPA;1;NACIONAL;31200;30000; ; 
2023;HUANCAVELICA;HUANCAVELICA;ACCOMARCA;2; ; ;5000; ; 
2023;HUANCAVELICA;HUANCAVELICA;HUAYLLACCOTO;2; ;31200;31200; ;A PIE
2023;HUANCAVELICA;HUANCAVELICA;CCASAPATA CHOPCCA;1;RPP 89.7 FM;22800;22800; ; 
2023;HUANCAVELICA;HUANCAVELICA;LOS ANGELES DE CCARAHUASA;1;RADIO NACIONAL;31200;26200; ; 
2023;HUANCAVELICA;HUANCAVELICA;CHUPACA;2; ;33300;33300; ; 
2023;HUANCAVELICA;HUANCAVELICA;PALLALLA;1;RADIO ACORIA;31200;32200; ; 
2023;HUANCAVELICA;HUANCAVELICA;AÑANCUSI;2; ;31200;31200; ; 
2023;HUANCAVELICA;HUANCAVELICA;ZUNIPAMPA;1;RADIO NACIONAL;30000;28600; ; 
2023;HUANCAVELICA;HUANCAVELICA;PANTACHI SUR;2; ;27600;27600; ; 
2023;HUANCAVELICA;HUANCAVELICA;OCCORO VIEJO;2; ;300;3600; ; 
2023;HUANCAVELICA;HUANCAVELICA;CHUÑUNAPAMPA-CHOPCCA; ; ; ; ; ; 
2023;HUANCAVELICA;HUANCAVELICA;SAN MARTIN;2; ;3600;3600; ;A PIE
2023;HUANCAVELICA;HUANCAVELICA;LAIMINA;2; ;33300;33300; ; 
2023;HUANCAVELICA;HUANCAVELICA;JOSE CARLOS MARIATEGUI;2; ;31200;15000; ; 
2023;HUANCAVELICA;HUANCAVELICA;LOS ANDES DE SOTOPAMPA;2; ; ; ; ; 
2023;HUANCAVELICA;HUANCAVELICA;ALIANZA ANDINO;2; ;31200;31200; ;MOTO LINEAL
2023;HUANCAVELICA;HUANCAVELICA;CCOLLPACCASA;2; ;15600; ; ; 
2023;HUANCAVELICA;HUANCAVELICA;CCACCASIRI-MARITANA;2; ;8600;8600; ; 
2023;HUANCAVELICA;HUANCAVELICA;PANTACHI NORTE;1;RADIO PAUCARA;4000;4000; ; 
2023;HUANCAVELICA;HUANCAVELICA;AYACCOCHA; ; ; ; ; ; 
2023;HUANCAVELICA;HUANCAVELICA;PUCUTO CCATCCO MARITANA CCOCHA;2; ;31200;31200; ;MOTOCARGA
2023;HUANCAVELICA;HUANCAVELICA;MUQUECC ALTO;2; ;31200;17600; ; 
2023;HUANCAVELICA;HUANCAVELICA;CHUCLLACCASA;2; ;27600;27600; ; 
2023;HUANCAVELICA;HUANCAVELICA;SAN MIGUEL; ; ; ; ; ; 
2023;HUANCAVELICA;HUANCAVELICA;CONDOR HUACHANA;2; ;27600;27600; ; 
2023;HUANCAVELICA;HUANCAVELICA;ANCCAPA;2; ;10800;10800; ;MOTO LINEAL
2023;HUANCAVELICA;HUANCAVELICA;PALMADERA;1;RADIO NACIONAL;31200;31200; ; 
2023;HUANCAVELICA;HUANCAVELICA;LA VICTORIA DE HUAYLLAYOCC;1;RADIO ACORIA;31200;30000; ; 
2023;HUANCAVELICA;HUANCAVELICA;QUIMINA;2; ;31200;31200; ; 
2023;HUANCAVELICA;HUANCAVELICA;MUQUECC BAJO;2; ;31200;31200; ; 
2023;HUANCAVELICA;HUANCAVELICA;TRES ESTRELLAS;2; ;31200;31200; ;MOTO LINEAL
2023;HUANCAVELICA;HUANCAVELICA;SANTA ROSA DE CHOPCCA; ; ; ; ; ; 
2023;HUANCAVELICA;HUANCAVELICA;CASTILLA PATA;1;RADIO CULTURA 106.7;27600;27600; ; 
2023;HUANCAVELICA;HUANCAVELICA;CHOPCCAPAMPA;2; ;29700;29700; ; 
2023;HUANCAVELICA;HUANCAVELICA;OCOPA;2; ;27600;27600; ; 
2023;HUANCAVELICA;HUANCAVELICA;TAMBOPATA;2; ;34800;34800; ; 
2023;HUANCAVELICA;HUANCAVELICA;PALTAMACHAY;2; ;27600;27400; ; 
2023;HUANCAVELICA;HUANCAVELICA;PUCAPAMPA;2; ;24900;24900; ; 
2023;HUANCAVELICA;HUANCAVELICA;ATALLA;2; ;27600;27600; ; 
2023;HUANCAVELICA;HUANCAVELICA;CCOSNIPUQUIO;1;RADIO NACIONAL;31200;31200; ; 
2023;HUANCAVELICA;HUANCAVELICA;SANTA ROSA DE PACHACCLLA CUNYACC;2; ; ;12340; ; 
2023;HUANCAVELICA;HUANCAVELICA;LIMA PAMPA-CHOPCCA;2; ;29700;32400; ; 
